0.000000	0.000000
0.050000	0.000000
0.100000	0.000000
0.150000	30747560173271.554688
0.200000	22338304368499.750000
0.250000	33375558934895.007812
0.300000	31883877492985.523438
0.350000	48300337653348.140625
0.400000	48797809628011.914062
0.450000	43551781307960.937500
0.500000	53178546092123.609375
0.550000	62019432709733.304688
0.600000	55930410653876.085938
0.650000	67552788565820.742188
0.700000	59048064377617.492188
0.750000	67685908663591.070312
0.800000	81247233860274.609375
0.850000	69557396302804.890625
0.900000	78188743533399.578125
0.950000	73508100243815.640625
1.000000	75292123240542.781250
1.050000	79692026295492.640625
1.100000	71843372048461.468750
1.150000	76534874994177.234375
1.200000	84618550912723.234375
1.250000	77025700703789.578125
1.300000	75914646269962.390625
1.350000	66706258942728.679688
1.400000	71039642498403.593750
1.450000	74816644190344.203125
1.500000	55639023944196.125000
1.550000	64905708281335.617188
1.600000	73296784546788.640625
1.650000	64749711663054.773438
1.700000	68008147441240.679688
1.750000	64039356758419.015625
1.800000	72522853040776.156250
1.850000	79373629510474.390625
1.900000	58115394179783.421875
1.950000	70193879572451.906250
2.000000	65511326672886.671875
2.050000	63428151008455.859375
2.100000	63753041806442.773438
2.150000	65978198876980.960938
2.200000	59152656204126.226562
2.250000	47392232925321.796875
2.300000	53255147887877.687500
2.350000	50441935827741.820312
2.400000	56713466029113.593750
2.450000	53755309300523.609375
2.500000	50942664705501.703125
2.550000	48384865038770.101562
2.600000	46565064655479.656250
2.650000	45670391530823.632812
2.700000	45728298615917.781250
2.750000	44055605983228.273438
2.800000	40874242619501.242188
2.850000	42189666217972.960938
2.900000	46231735977240.500000
2.950000	37997826198277.445312
3.000000	38200385127531.632812
3.050000	38904682524010.757812
3.100000	32878822417555.289062
3.150000	34093391590143.343750
3.200000	42646150141304.492188
3.250000	30438085735044.292969
3.300000	31341159975836.562500
3.350000	36824463222697.296875
3.400000	29400926995331.562500
3.450000	22814865494316.433594
3.500000	25720591156020.148438
3.550000	26685971230950.750000
3.600000	31021401221344.058594
3.650000	28813099412821.207031
3.700000	32757405318816.222656
3.750000	22537209501157.441406
3.800000	27566655162714.046875
3.850000	25044759799989.074219
3.900000	20789202615952.652344
3.950000	28026188129443.527344
4.000000	21542706843926.730469
4.050000	22442158632904.289062
4.100000	24969720179258.992188
4.150000	19097223566604.171875
4.200000	22541830319054.546875
4.250000	25293511438855.726562
4.300000	17968133819093.781250
4.350000	28195122625888.812500
4.400000	22020917816361.828125
4.450000	16238834127008.375000
4.500000	25419573711985.761719
4.550000	20687453328905.996094
4.600000	22158200769923.183594
4.650000	17250452179428.816406
4.700000	20055838589634.804688
4.750000	20254518500890.347656
4.800000	23390813039130.058594
4.850000	18965581292724.386719
4.900000	24976833397217.640625
4.950000	18494887918785.335938
5.000000	22771023555774.187500
5.050000	24471584410159.222656
5.100000	24986389399305.226562
5.150000	22795877975020.582031
5.200000	18630412740911.156250
5.250000	22838603112427.937500
5.300000	18261467030944.382812
5.350000	21945499174780.273438
5.400000	20959826777037.089844
5.450000	24621871238184.367188
5.500000	14947152775896.195312
5.550000	25421832545827.406250
5.600000	22398029268553.046875
5.650000	21012075875196.675781
5.700000	17294217066919.189453
5.750000	20654100214097.535156
5.800000	21960623364614.343750
5.850000	15745325268829.908203
5.900000	13574934239123.144531
5.950000	20672560491956.812500
6.000000	14750841360259.492188
6.050000	16338261319916.386719
6.100000	23225764863302.164062
6.150000	20810156744039.957031
6.200000	14162933628502.265625
6.250000	19439833878952.324219
6.300000	20613246258841.277344
6.350000	18501097601494.773438
6.400000	21650419737964.843750
6.450000	19323495099548.285156
6.500000	18399284270237.343750
6.550000	10907021825445.000000
6.600000	14490825202400.259766
6.650000	14755039516803.447266
6.700000	18784186475701.007812
6.750000	16015126418852.292969
6.800000	26613908829961.980469
6.850000	17755910418212.546875
6.900000	17070347218197.675781
6.950000	15397912176453.166016
7.000000	19441374702361.769531
